ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
208649_s_at,2.22E-08,2.22E-10,7.04389,13.365602,0.4141759,VCP,valosin containing protein
201109_s_at,2.32E-08,2.34E-10,-7.0337,13.318018,-2.2932588,THBS1,thrombospondin 1
210346_s_at,2.45E-08,2.48E-10,7.021594,13.261522,0.6469296,CLK4,CDC like kinase 4
209688_s_at,2.47E-08,2.51E-10,7.018871,13.248818,0.6560912,CCDC93,coiled-coil domain containing 93
214074_s_at,2.47E-08,2.51E-10,-7.018432,13.24677,-0.8910388,CTTN,cortactin
212506_at,2.48E-08,2.53E-10,-7.01682,13.239247,-0.7069033,PICALM,phosphatidylinositol binding clathrin assembly protein
220742_s_at,2.56E-08,2.63E-10,7.008864,13.202147,0.5916411,NGLY1,N-glycanase 1
217739_s_at,2.56E-08,2.64E-10,-7.008196,13.199032,-0.9955222,NAMPT,nicotinamide phosphoribosyltransferase
212000_at,2.58E-08,2.68E-10,7.005624,13.187039,1.4753336,SUGP2,SURP and G-patch domain containing 2
206267_s_at,2.59E-08,2.70E-10,7.00371,13.178114,1.1145732,MATK,megakaryocyte-associated tyrosine kinase
212511_at,2.63E-08,2.75E-10,-7.000031,13.160966,-0.7248606,PICALM,phosphatidylinositol binding clathrin assembly protein
209974_s_at,2.75E-08,2.88E-10,6.990085,13.114621,0.5852386,BUB3,"BUB3, mitotic checkpoint protein"
218718_at,2.76E-08,2.92E-10,-6.987808,13.104013,-0.6516599,PDGFC,platelet derived growth factor C
220094_s_at,2.80E-08,2.96E-10,-6.984537,13.08878,-0.6339338,MCUR1,mitochondrial calcium uniporter regulator 1
211924_s_at,2.80E-08,2.98E-10,-6.98314,13.082271,-1.2306791,PLAUR,"plasminogen activator, urokinase receptor"
212266_s_at,2.86E-08,3.05E-10,6.97845,13.060435,0.5381966,SRSF5,serine and arginine rich splicing factor 5
208490_x_at,2.86E-08,3.06E-10,-6.977426,13.055664,-0.7545927,HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG,"histone cluster 1, H2bc///histone cluster 1, H2bi///histone cluster 1, H2be///histone cluster 1, H2bf///histone cluster 1, H2bg"
204627_s_at,3.04E-08,3.27E-10,-6.963689,12.991728,-1.3004635,ITGB3,integrin subunit beta 3
208601_s_at,3.16E-08,3.43E-10,-6.95425,12.947825,-0.8705181,TUBB1,tubulin beta 1 class VI
211763_s_at,3.16E-08,3.43E-10,-6.954095,12.947102,-0.6077684,UBE2B,ubiquitin conjugating enzyme E2 B
212667_at,3.20E-08,3.49E-10,-6.950372,12.929791,-1.0421377,SPARC,secreted protein acidic and cysteine rich
205127_at,3.35E-08,3.67E-10,-6.940072,12.881911,-1.1921846,PTGS1,prostaglandin-endoperoxide synthase 1
207808_s_at,3.35E-08,3.68E-10,-6.939167,12.877707,-1.1371624,PROS1,protein S (alpha)
208625_s_at,3.38E-08,3.74E-10,6.936334,12.864542,0.4155397,EIF4G1,eukaryotic translation initiation factor 4 gamma 1
203585_at,3.38E-08,3.74E-10,-6.935974,12.862869,-0.6456236,ZNF185,zinc finger protein 185 (LIM domain)
219117_s_at,3.40E-08,3.78E-10,6.933815,12.852842,0.9486902,FKBP11,FK506 binding protein 11
200603_at,3.42E-08,3.82E-10,-6.931561,12.84237,-0.5211236,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha
209344_at,3.53E-08,3.96E-10,-6.924261,12.808462,-0.6789732,TPM4,tropomyosin 4
208206_s_at,3.53E-08,3.98E-10,6.923103,12.803088,0.9453703,RASGRP2,RAS guanyl releasing protein 2
206666_at,3.54E-08,4.01E-10,6.921637,12.796278,1.280819,GZMK,granzyme K
220751_s_at,3.74E-08,4.26E-10,-6.908803,12.736712,-1.3541456,FAXDC2,fatty acid hydroxylase domain containing 2
201947_s_at,3.74E-08,4.26E-10,6.908762,12.736523,0.5854386,CCT2,chaperonin containing TCP1 subunit 2
202900_s_at,3.80E-08,4.35E-10,6.904434,12.716442,0.7356907,NUP88,nucleoporin 88
218559_s_at,4.01E-08,4.61E-10,-6.892522,12.661201,-0.9931305,MAFB,MAF bZIP transcription factor B
214039_s_at,4.03E-08,4.65E-10,-6.890885,12.653608,-0.7066951,LAPTM4B,lysosomal protein transmembrane 4 beta
212348_s_at,4.15E-08,4.81E-10,6.883716,12.620382,0.4145862,KDM1A,lysine demethylase 1A
202850_at,4.44E-08,5.16E-10,6.869221,12.553235,0.8345565,ABCD3,ATP binding cassette subfamily D member 3
204254_s_at,4.64E-08,5.43E-10,-6.858485,12.503536,-0.7544482,VDR,"vitamin D (1,25- dihydroxyvitamin D3) receptor"
200000_s_at,4.64E-08,5.43E-10,6.858315,12.502749,0.5026227,PRPF8,pre-mRNA processing factor 8
213326_at,4.69E-08,5.52E-10,6.855037,12.487576,0.6079622,VAMP1,vesicle associated membrane protein 1
202896_s_at,4.80E-08,5.67E-10,-6.849504,12.461981,-0.5404575,SIRPA,signal regulatory protein alpha
207674_at,4.88E-08,5.78E-10,-6.845408,12.443032,-1.3618352,FCAR,Fc fragment of IgA receptor
202241_at,4.94E-08,5.88E-10,-6.841816,12.426424,-1.0479063,TRIB1,tribbles pseudokinase 1
213046_at,5.00E-08,5.97E-10,6.838479,12.410994,0.7284651,PABPN1,poly(A) binding protein nuclear 1
212673_at,5.57E-08,6.67E-10,6.815363,12.304185,0.4036841,METAP1,methionyl aminopeptidase 1
204316_at,5.81E-08,6.99E-10,-6.805661,12.259396,-0.3768207,RGS10,regulator of G-protein signaling 10
219630_at,5.99E-08,7.23E-10,-6.798669,12.227134,-0.9260913,PDZK1IP1,PDZK1 interacting protein 1
203370_s_at,6.01E-08,7.29E-10,-6.796943,12.219169,-0.8453515,PDLIM7,PDZ and LIM domain 7
202949_s_at,6.03E-08,7.33E-10,-6.79568,12.213342,-1.3306751,FHL2,four and a half LIM domains 2
222131_x_at,6.09E-08,7.44E-10,6.792596,12.199122,0.6747456,RHOT2,ras homolog family member T2
204232_at,6.21E-08,7.61E-10,-6.787904,12.177484,-0.699974,FCER1G,Fc fragment of IgE receptor Ig
200746_s_at,6.34E-08,7.79E-10,-6.782968,12.154726,-0.3807888,GNB1,G protein subunit beta 1
201367_s_at,6.36E-08,7.85E-10,6.781418,12.147581,1.4178993,ZFP36L2,ZFP36 ring finger protein like 2
209932_s_at,6.51E-08,8.07E-10,6.775613,12.120827,0.6770804,DUT,deoxyuridine triphosphatase
201499_s_at,6.84E-08,8.50E-10,6.764664,12.07039,0.4904314,USP7,ubiquitin specific peptidase 7
218945_at,6.94E-08,8.67E-10,-6.760617,12.051754,-0.5340525,METTL22,methyltransferase like 22
209179_s_at,6.94E-08,8.69E-10,-6.75996,12.048731,-0.879425,MBOAT7,membrane bound O-acyltransferase domain containing 7
221027_s_at,6.96E-08,8.74E-10,-6.758797,12.043377,-0.7645556,PLA2G12A,phospholipase A2 group XIIA
218437_s_at,7.15E-08,9.02E-10,6.752319,12.013561,0.5867696,LZTFL1,leucine zipper transcription factor like 1
214470_at,7.48E-08,9.47E-10,6.742117,11.966621,0.9221484,KLRB1,killer cell lectin like receptor B1
203660_s_at,7.55E-08,9.58E-10,6.73952,11.95468,0.5938129,PCNT,pericentrin
206200_s_at,7.84E-08,1.00E-09,-6.730611,11.913718,-0.4113742,ANXA11,annexin A11
203508_at,7.84E-08,1.00E-09,-6.729888,11.910393,-0.6825032,TNFRSF1B,TNF receptor superfamily member 1B
217738_at,7.84E-08,1.01E-09,-6.729375,11.908038,-1.0056233,NAMPT,nicotinamide phosphoribosyltransferase
205300_s_at,7.97E-08,1.03E-09,6.725002,11.88794,1.1298749,SNRNP35,small nuclear ribonucleoprotein U11/U12 subunit 35
207563_s_at,8.25E-08,1.07E-09,6.717209,11.852138,0.5921926,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase
200660_at,8.25E-08,1.07E-09,-6.716429,11.848553,-1.1665475,S100A11,S100 calcium binding protein A11
206493_at,8.35E-08,1.09E-09,-6.713166,11.833569,-1.2411718,ITGA2B,integrin subunit alpha 2b
200953_s_at,8.46E-08,1.10E-09,6.709748,11.817873,0.5575798,CCND2,cyclin D2
201395_at,8.61E-08,1.13E-09,6.705109,11.79658,0.4950141,RBM5,RNA binding motif protein 5
206494_s_at,8.61E-08,1.13E-09,-6.704105,11.791972,-1.4249231,ITGA2B,integrin subunit alpha 2b
209774_x_at,8.61E-08,1.14E-09,-6.703713,11.790172,-2.1769305,CXCL2,C-X-C motif chemokine ligand 2
221959_at,8.81E-08,1.17E-09,-6.698218,11.764955,-1.3070053,FAM110B,family with sequence similarity 110 member B
219708_at,8.81E-08,1.17E-09,-6.697437,11.76137,-0.9089656,NT5M,"5',3'-nucleotidase, mitochondrial"
212843_at,8.87E-08,1.19E-09,6.694694,11.748786,1.0632175,NCAM1,neural cell adhesion molecule 1
212058_at,8.87E-08,1.19E-09,6.694595,11.748332,0.569017,U2SURP,U2 snRNP associated SURP domain containing
200738_s_at,9.29E-08,1.25E-09,-6.684251,11.700897,-0.4470905,PGK1,phosphoglycerate kinase 1
206019_at,9.45E-08,1.27E-09,6.680052,11.681645,1.3264358,RBM19,RNA binding motif protein 19
215492_x_at,9.55E-08,1.29E-09,-6.677117,11.668193,-0.5739298,PTCRA,pre T-cell antigen receptor alpha
209085_x_at,9.58E-08,1.30E-09,6.675422,11.660427,0.6147954,RFC1,replication factor C subunit 1
202127_at,9.58E-08,1.30E-09,6.674871,11.657904,0.6392724,PRPF4B,pre-mRNA processing factor 4B
209141_at,1.02E-07,1.39E-09,6.661089,11.594773,0.4239421,UBE2G1,ubiquitin conjugating enzyme E2 G1
219281_at,1.04E-07,1.42E-09,-6.656905,11.575621,-0.4685926,MSRA,methionine sulfoxide reductase A
207564_x_at,1.05E-07,1.45E-09,6.652719,11.556461,0.7760893,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase
48031_r_at,1.06E-07,1.47E-09,-6.649929,11.543694,-0.7513938,FAXDC2,fatty acid hydroxylase domain containing 2
202559_x_at,1.07E-07,1.48E-09,6.647711,11.533542,0.8124349,CHTOP,chromatin target of PRMT1
221905_at,1.08E-07,1.49E-09,6.646352,11.527325,1.7499201,CYLD,CYLD lysine 63 deubiquitinase
212001_at,1.08E-07,1.51E-09,6.643507,11.514311,0.5125967,SUGP2,SURP and G-patch domain containing 2
212202_s_at,1.08E-07,1.51E-09,6.64342,11.513915,0.5561637,TMEM87A,transmembrane protein 87A
204042_at,1.08E-07,1.51E-09,-6.643393,11.513789,-0.7964481,WASF3,WAS protein family member 3
219817_at,1.08E-07,1.53E-09,6.641565,11.50543,0.5991417,MAPKAPK5-AS1,MAPKAPK5 antisense RNA 1
206964_at,1.08E-07,1.53E-09,-6.641329,11.504351,-0.8530355,NAT8B,"N-acetyltransferase 8B (putative, gene/pseudogene)"
214016_s_at,1.08E-07,1.53E-09,6.640746,11.501681,0.6175741,SFPQ,splicing factor proline and glutamine rich
211063_s_at,1.09E-07,1.54E-09,6.639045,11.493906,0.5338157,NCK1,NCK adaptor protein 1
218237_s_at,1.09E-07,1.55E-09,6.638297,11.490484,1.0747194,SLC38A1,solute carrier family 38 member 1
211748_x_at,1.09E-07,1.56E-09,6.636773,11.483516,1.0163718,PTGDS,prostaglandin D2 synthase
212851_at,1.11E-07,1.59E-09,6.633274,11.467519,0.5088394,DCUN1D4,defective in cullin neddylation 1 domain containing 4
215773_x_at,1.11E-07,1.60E-09,6.631656,11.460123,0.3953666,PARP2,poly(ADP-ribose) polymerase 2
211026_s_at,1.12E-07,1.62E-09,-6.62906,11.448258,-0.7869354,MGLL,monoglyceride lipase
202829_s_at,1.14E-07,1.64E-09,-6.626293,11.435613,-0.4294887,VAMP7,vesicle associated membrane protein 7
207610_s_at,1.14E-07,1.65E-09,-6.624588,11.427823,-1.0230538,ADGRE2,adhesion G protein-coupled receptor E2
212894_at,1.14E-07,1.66E-09,6.62381,11.424268,0.8412511,SUPV3L1,Suv3 like RNA helicase
208956_x_at,1.14E-07,1.67E-09,6.622627,11.418862,0.7284376,DUT,deoxyuridine triphosphatase
219620_x_at,1.17E-07,1.71E-09,-6.618103,11.398195,-0.5646986,TOR4A,torsin family 4 member A
213842_x_at,1.17E-07,1.71E-09,6.617616,11.395974,1.3922355,NSUN5P2///NSUN5P1,NOP2/Sun RNA methyltransferase family member 5 pseudogene 2///NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
213022_s_at,1.17E-07,1.72E-09,6.616589,11.391285,0.4261005,UTRN,utrophin
220319_s_at,1.17E-07,1.73E-09,6.614892,11.383534,1.2619735,MYLIP,myosin regulatory light chain interacting protein
218272_at,1.17E-07,1.73E-09,6.614576,11.382088,1.4899016,TTC38,tetratricopeptide repeat domain 38
212457_at,1.17E-07,1.74E-09,-6.613962,11.379285,-0.5212154,TFE3,transcription factor binding to IGHM enhancer 3
200750_s_at,1.17E-07,1.74E-09,6.6138,11.378545,0.5223655,RAN,"RAN, member RAS oncogene family"
204628_s_at,1.17E-07,1.74E-09,-6.613326,11.37638,-0.8099054,ITGB3,integrin subunit beta 3
203936_s_at,1.18E-07,1.77E-09,-6.610407,11.363056,-1.2640369,MMP9,matrix metallopeptidase 9
208447_s_at,1.19E-07,1.79E-09,6.607658,11.350506,0.4550663,PRPS1,phosphoribosyl pyrophosphate synthetase 1
216956_s_at,1.19E-07,1.80E-09,-6.606971,11.347371,-2.182728,ITGA2B,integrin subunit alpha 2b
208987_s_at,1.20E-07,1.81E-09,6.60532,11.339834,1.2123036,KDM2A,lysine demethylase 2A
218638_s_at,1.20E-07,1.81E-09,6.605126,11.338951,0.8458313,LOC100130872///SPON2,uncharacterized LOC100130872///spondin 2
212546_s_at,1.31E-07,1.99E-09,6.585512,11.249487,0.5715366,FRYL,FRY like transcription coactivator
203802_x_at,1.31E-07,2.01E-09,6.583449,11.24008,1.0071791,NSUN5,NOP2/Sun RNA methyltransferase family member 5
214280_x_at,1.31E-07,2.01E-09,6.583375,11.239744,0.534107,HNRNPA1,heterogeneous nuclear ribonucleoprotein A1
212103_at,1.35E-07,2.07E-09,6.576855,11.210032,0.6184085,KPNA6,karyopherin subunit alpha 6
212452_x_at,1.35E-07,2.08E-09,6.575671,11.204637,0.3987435,KAT6B,lysine acetyltransferase 6B
201489_at,1.37E-07,2.12E-09,-6.572089,11.18832,-0.8959072,PPIF,peptidylprolyl isomerase F
202380_s_at,1.39E-07,2.16E-09,6.568277,11.17096,0.5724236,NKTR,natural killer cell triggering receptor
221160_s_at,1.42E-07,2.21E-09,-6.563787,11.150513,-1.4535208,CABP5,calcium binding protein 5
202446_s_at,1.42E-07,2.21E-09,-6.563625,11.149777,-0.7398538,PLSCR1,phospholipid scramblase 1
208855_s_at,1.42E-07,2.22E-09,-6.562467,11.144503,-0.3350007,STK24,serine/threonine kinase 24
201782_s_at,1.43E-07,2.24E-09,6.560002,11.133282,0.4535977,AIP,aryl hydrocarbon receptor interacting protein
213986_s_at,1.45E-07,2.27E-09,6.557507,11.121927,1.1066464,TMEM259,transmembrane protein 259
201715_s_at,1.47E-07,2.31E-09,6.553578,11.104051,0.4875104,ACIN1,apoptotic chromatin condensation inducer 1
220740_s_at,1.47E-07,2.32E-09,-6.552622,11.0997,-0.6302909,SLC12A6,solute carrier family 12 member 6
201369_s_at,1.51E-07,2.39E-09,6.546787,11.073159,0.970351,ZFP36L2,ZFP36 ring finger protein like 2
221556_at,1.54E-07,2.44E-09,-6.542091,11.051804,-0.7445365,CDC14B,cell division cycle 14B
221523_s_at,1.57E-07,2.51E-09,-6.536669,11.027153,-0.6605159,RRAGD,Ras related GTP binding D
206176_at,1.57E-07,2.51E-09,-6.536563,11.026674,-0.4943325,BMP6,bone morphogenetic protein 6
205883_at,1.60E-07,2.57E-09,6.53127,11.00262,0.7969688,ZBTB16,zinc finger and BTB domain containing 16
201906_s_at,1.61E-07,2.59E-09,-6.530042,10.997039,-1.2414435,CTDSPL,CTD small phosphatase like
210164_at,1.63E-07,2.63E-09,6.526072,10.979005,1.1248991,GZMB,granzyme B
212657_s_at,1.67E-07,2.70E-09,-6.520722,10.954707,-1.2350871,IL1RN,interleukin 1 receptor antagonist
204023_at,1.67E-07,2.70E-09,6.520626,10.954269,0.5422385,RFC4,replication factor C subunit 4
201110_s_at,1.74E-07,2.82E-09,-6.511642,10.913488,-2.1267707,THBS1,thrombospondin 1
206710_s_at,1.75E-07,2.85E-09,-6.50928,10.902767,-1.1658955,EPB41L3,erythrocyte membrane protein band 4.1 like 3
200919_at,1.82E-07,2.97E-09,-6.500604,10.86341,-0.6465059,PHC2,polyhomeotic homolog 2
57588_at,1.83E-07,2.99E-09,-6.499181,10.856955,-0.9943329,SLC24A3,solute carrier family 24 member 3
209689_at,1.86E-07,3.06E-09,6.494095,10.833896,0.8250301,CCDC93,coiled-coil domain containing 93
218048_at,1.89E-07,3.12E-09,6.490299,10.816688,0.4382786,COMMD3,COMM domain containing 3
203358_s_at,1.90E-07,3.14E-09,6.488636,10.809151,0.9169817,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit
205488_at,1.94E-07,3.21E-09,6.483746,10.786995,1.2344536,GZMA,granzyme A
203185_at,1.99E-07,3.31E-09,-6.477601,10.75916,-0.4883301,RASSF2,Ras association domain family member 2
203579_s_at,1.99E-07,3.31E-09,6.477591,10.759115,0.4974317,SLC7A6,solute carrier family 7 member 6
212333_at,2.01E-07,3.35E-09,6.474761,10.746301,0.6158915,FAM98A,family with sequence similarity 98 member A
218515_at,2.09E-07,3.50E-09,6.465837,10.705903,0.5027165,PAXBP1,PAX3 and PAX7 binding protein 1
204993_at,2.14E-07,3.59E-09,-6.459983,10.679415,-0.6360324,GNAZ,G protein subunit alpha z
214102_at,2.16E-07,3.63E-09,6.457636,10.668802,0.6548617,,
210361_s_at,2.21E-07,3.73E-09,6.45193,10.642999,0.7998021,ELF2,E74 like ETS transcription factor 2
218366_x_at,2.23E-07,3.78E-09,6.449229,10.630783,0.5949099,METTL17,methyltransferase like 17
214551_s_at,2.23E-07,3.78E-09,6.44911,10.630247,0.9408056,CD7,CD7 molecule
203497_at,2.24E-07,3.81E-09,6.447369,10.622376,0.9422166,MED1,mediator complex subunit 1
210470_x_at,2.28E-07,3.88E-09,6.443487,10.604831,0.3678048,NONO,"non-POU domain containing, octamer-binding"
200685_at,2.40E-07,4.10E-09,6.431874,10.552374,0.826179,SRSF11,serine and arginine rich splicing factor 11
205403_at,2.41E-07,4.13E-09,-6.430334,10.545418,-1.8736064,IL1R2,interleukin 1 receptor type 2
212783_at,2.45E-07,4.22E-09,6.425857,10.525205,0.915533,RBBP6,"RB binding protein 6, ubiquitin ligase"
203364_s_at,2.45E-07,4.23E-09,6.425388,10.523088,0.3870989,ATG13,autophagy related 13
208722_s_at,2.46E-07,4.26E-09,6.423809,10.515963,0.6273208,ANAPC5,anaphase promoting complex subunit 5
210178_x_at,2.46E-07,4.27E-09,6.423219,10.513299,1.3246087,SRSF10,serine and arginine rich splicing factor 10
220496_at,2.51E-07,4.35E-09,-6.418997,10.494247,-0.6852605,CLEC1B,C-type lectin domain family 1 member B
209489_at,2.51E-07,4.37E-09,6.418232,10.490794,1.2902573,CELF1,"CUGBP, Elav-like family member 1"
221970_s_at,2.55E-07,4.45E-09,6.414472,10.473834,0.6869774,NOL11,nucleolar protein 11
214100_x_at,2.56E-07,4.47E-09,6.413296,10.468529,1.1632257,NSUN5P1,NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
210895_s_at,2.61E-07,4.58E-09,-6.408261,10.445824,-0.7935302,CD86,CD86 molecule
202176_at,2.62E-07,4.61E-09,6.406992,10.440103,0.4774328,ERCC3,"ERCC excision repair 3, TFIIH core complex helicase subunit"
215087_at,2.65E-07,4.68E-09,-6.403713,10.425318,-0.7567653,C15orf39,chromosome 15 open reading frame 39
214911_s_at,2.70E-07,4.78E-09,6.399257,10.405235,0.8301949,BRD2,bromodomain containing 2
212176_at,2.78E-07,4.93E-09,6.392591,10.375203,0.4743313,PNISR,PNN interacting serine and arginine rich protein
203942_s_at,2.87E-07,5.09E-09,6.385418,10.342902,1.8839904,MARK2,microtubule affinity regulating kinase 2
213410_at,2.94E-07,5.23E-09,6.379815,10.317683,0.6579372,EDRF1,erythroid differentiation regulatory factor 1
209950_s_at,2.96E-07,5.29E-09,6.37752,10.307355,0.8515865,VILL,villin like
220349_s_at,2.99E-07,5.35E-09,6.374963,10.295851,0.8645865,ENGASE,endo-beta-N-acetylglucosaminidase
210357_s_at,3.08E-07,5.53E-09,-6.367893,10.264046,-1.1612345,SMOX,spermine oxidase
200968_s_at,3.09E-07,5.56E-09,6.366627,10.258356,0.5093732,PPIB,peptidylprolyl isomerase B
202290_at,3.13E-07,5.64E-09,6.363575,10.244632,0.6508307,PDAP1,PDGFA associated protein 1
200899_s_at,3.19E-07,5.77E-09,6.358886,10.223553,0.6047231,MGEA5,meningioma expressed antigen 5 (hyaluronidase)
205463_s_at,3.21E-07,5.82E-09,-6.356824,10.214289,-0.614599,PDGFA,platelet derived growth factor subunit A
221516_s_at,3.23E-07,5.87E-09,6.35508,10.206452,0.5764585,MIEF1,mitochondrial elongation factor 1
206167_s_at,3.24E-07,5.91E-09,-6.353587,10.199745,-0.8550505,ARHGAP6,Rho GTPase activating protein 6
208498_s_at,3.31E-07,6.05E-09,6.348714,10.177855,0.8132733,ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A,"actin gamma 1 pseudogene 4///amylase, alpha 2B (pancreatic)///amylase, alpha 2A (pancreatic)///amylase, alpha 1C (salivary)///amylase, alpha 1B (salivary)///amylase, alpha 1A (salivary)"
209332_s_at,3.31E-07,6.06E-09,-6.348161,10.175369,-0.3681506,MAX,MYC associated factor X
222006_at,3.31E-07,6.07E-09,6.347949,10.174421,0.5401865,LETM1,leucine zipper and EF-hand containing transmembrane protein 1
211776_s_at,3.32E-07,6.11E-09,-6.346541,10.168095,-0.9356407,EPB41L3,erythrocyte membrane protein band 4.1 like 3
205804_s_at,3.32E-07,6.13E-09,6.345686,10.164254,0.7294858,TRAF3IP3,TRAF3 interacting protein 3
203847_s_at,3.32E-07,6.15E-09,6.344938,10.160899,0.4313494,AKAP8,A-kinase anchoring protein 8
201948_at,3.32E-07,6.16E-09,6.344727,10.159948,0.565229,GNL2,G protein nucleolar 2
212885_at,3.41E-07,6.34E-09,6.338415,10.131613,0.8920299,MPHOSPH10,M-phase phosphoprotein 10
200942_s_at,3.46E-07,6.44E-09,-6.335164,10.117024,-0.5200904,HSBP1,heat shock factor binding protein 1
203853_s_at,3.50E-07,6.53E-09,-6.332335,10.104332,-0.7277172,GAB2,GRB2 associated binding protein 2
218935_at,3.52E-07,6.58E-09,-6.330429,10.095778,-0.8981281,EHD3,EH domain containing 3
203887_s_at,3.54E-07,6.63E-09,-6.328873,10.0888,-1.5603506,THBD,thrombomodulin
213483_at,3.57E-07,6.72E-09,6.326126,10.076478,0.6958813,PPWD1,peptidylprolyl isomerase domain and WD repeat containing 1
200679_x_at,3.66E-07,6.89E-09,6.320548,10.051472,0.6315892,HMGB1,high mobility group box 1
211663_x_at,3.68E-07,6.96E-09,6.318445,10.042042,0.7522944,PTGDS,prostaglandin D2 synthase
209048_s_at,3.75E-07,7.10E-09,6.31417,10.022887,0.6578953,ZMYND8,zinc finger MYND-type containing 8
212242_at,3.75E-07,7.12E-09,-6.313687,10.02072,-0.45396,TUBA4A,tubulin alpha 4a
202753_at,3.79E-07,7.20E-09,6.311089,10.009082,0.4275619,PSMD6,"proteasome 26S subunit, non-ATPase 6"
207358_x_at,3.79E-07,7.23E-09,6.310448,10.006208,0.5493884,MACF1,microtubule-actin crosslinking factor 1
207460_at,3.82E-07,7.29E-09,6.308391,9.996993,0.8541163,GZMM,granzyme M
208117_s_at,3.90E-07,7.47E-09,6.303339,9.974369,0.9130135,LAS1L,"LAS1 like, ribosome biogenesis factor"
203079_s_at,3.95E-07,7.59E-09,6.299979,9.959326,0.6028452,CUL2,cullin 2
208782_at,3.95E-07,7.61E-09,-6.299221,9.955932,-0.7114209,FSTL1,follistatin like 1
211707_s_at,4.11E-07,7.93E-09,6.290505,9.916928,0.4198629,IQCB1,IQ motif containing B1
213670_x_at,4.13E-07,7.98E-09,6.289022,9.910293,1.4102911,NSUN5P1,NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
214779_s_at,4.29E-07,8.31E-09,6.280328,9.871415,0.6386372,SGSM3,small G protein signaling modulator 3
222216_s_at,4.43E-07,8.61E-09,6.272775,9.837655,0.7711793,MRPL17,mitochondrial ribosomal protein L17
218192_at,4.52E-07,8.81E-09,6.267768,9.815287,0.5406665,IP6K2,inositol hexakisphosphate kinase 2
205173_x_at,4.54E-07,8.86E-09,-6.266537,9.80979,-0.7681895,CD58,CD58 molecule
205767_at,4.57E-07,8.94E-09,-6.264569,9.801001,-1.603154,EREG,epiregulin
