ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
1320_at,4.40E-02,4.28E-04,3.6640049,-0.09508,0.75939703,PTPN21,"protein tyrosine phosphatase, non-receptor type 21"
214108_at,4.40E-02,4.29E-04,3.663485,-0.09663,0.3438051,MAX,MYC associated factor X
200668_s_at,4.41E-02,4.31E-04,3.6617789,-0.10172,0.21310794,UBE2D3,ubiquitin conjugating enzyme E2 D3
212843_at,4.43E-02,4.35E-04,-3.6591158,-0.10967,-0.68803686,NCAM1,neural cell adhesion molecule 1
214777_at,4.43E-02,4.37E-04,-3.6574572,-0.11461,-0.91288463,IGKC,immunoglobulin kappa constant
57532_at,4.57E-02,4.55E-04,-3.6457497,-0.14947,-0.30189913,DVL2,dishevelled segment polarity protein 2
210852_s_at,4.57E-02,4.56E-04,3.6452737,-0.15089,0.65386047,AASS,aminoadipate-semialdehyde synthase
201491_at,4.65E-02,4.67E-04,-3.6380768,-0.17227,-0.28106074,AHSA1,activator of Hsp90 ATPase activity 1
213311_s_at,4.65E-02,4.68E-04,3.6375564,-0.17382,0.35761373,TCF25,transcription factor 25
215965_at,4.67E-02,4.73E-04,3.6342489,-0.18364,0.90432856,,
206641_at,4.67E-02,4.74E-04,-3.6335436,-0.18573,-1.40240575,TNFRSF17,TNF receptor superfamily member 17
212673_at,4.68E-02,4.79E-04,-3.6305522,-0.1946,-0.24107002,METAP1,methionyl aminopeptidase 1
211583_x_at,4.68E-02,4.79E-04,-3.6302284,-0.19556,-0.8809194,NCR3,natural cytotoxicity triggering receptor 3
202435_s_at,4.68E-02,4.82E-04,3.6288919,-0.19952,0.6620278,CYP1B1,cytochrome P450 family 1 subfamily B member 1
200703_at,4.68E-02,4.83E-04,3.6280072,-0.20215,0.59914915,DYNLL1,dynein light chain LC8-type 1
214989_x_at,4.71E-02,4.89E-04,3.624441,-0.21271,0.43743982,PLEKHA5,pleckstrin homology domain containing A5
220410_s_at,4.72E-02,4.92E-04,3.6226072,-0.21814,0.89565036,CAMSAP1,calmodulin regulated spectrin associated protein 1
218393_s_at,4.74E-02,4.96E-04,-3.6201006,-0.22556,-0.66301374,SMU1,DNA replication regulator and spliceosomal factor
220680_at,4.75E-02,5.01E-04,-3.6169776,-0.2348,-0.83436613,RAVER2,"ribonucleoprotein, PTB binding 2"
217224_at,4.75E-02,5.02E-04,3.6162855,-0.23685,0.34199561,,
211306_s_at,4.75E-02,5.03E-04,3.6156388,-0.23876,0.87856714,FCAR,Fc fragment of IgA receptor
221281_at,4.76E-02,5.08E-04,3.6130416,-0.24643,0.62363181,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase"
204011_at,4.76E-02,5.08E-04,3.6127765,-0.24722,0.97965665,SPRY2,sprouty RTK signaling antagonist 2
205193_at,4.79E-02,5.16E-04,3.608324,-0.26037,0.41166612,MAFF,MAF bZIP transcription factor F
205283_at,4.79E-02,5.16E-04,-3.6081452,-0.2609,-0.98269521,FKTN,fukutin
200990_at,4.80E-02,5.19E-04,-3.6063759,-0.26612,-0.28328342,TRIM28,tripartite motif containing 28
211009_s_at,4.80E-02,5.21E-04,3.6050905,-0.26991,0.41706971,ZNF271P,"zinc finger protein 271, pseudogene"
217341_at,4.82E-02,5.28E-04,3.6011027,-0.28167,0.48425985,DNM1,dynamin 1
212592_at,4.82E-02,5.30E-04,-3.6004546,-0.28358,-0.82044964,JCHAIN,joining chain of multimeric IgA and IgM
211375_s_at,4.82E-02,5.32E-04,-3.5991614,-0.28739,-0.33021625,ILF3,interleukin enhancer binding factor 3
213842_x_at,4.82E-02,5.33E-04,-3.5987546,-0.28859,-0.95159592,NSUN5P2///NSUN5P1,NOP2/Sun RNA methyltransferase family member 5 pseudogene 2///NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
219402_s_at,4.83E-02,5.35E-04,3.5973256,-0.2928,0.31008468,DERL1,derlin 1
219822_at,4.88E-02,5.43E-04,-3.5931853,-0.30499,-0.91276513,MTRF1,mitochondrial translational release factor 1
205718_at,4.88E-02,5.46E-04,-3.5913281,-0.31046,-0.39896649,ITGB7,integrin subunit beta 7
203542_s_at,4.88E-02,5.49E-04,3.5896311,-0.31545,0.45018674,KLF9,Kruppel like factor 9
209974_s_at,4.88E-02,5.50E-04,-3.5890824,-0.31706,-0.37116504,BUB3,"BUB3, mitotic checkpoint protein"
205053_at,4.99E-02,5.64E-04,-3.5815805,-0.33911,-0.40209881,PRIM1,primase (DNA) subunit 1
218710_at,5.06E-02,5.74E-04,-3.5761376,-0.35508,-0.80889507,TTC27,tetratricopeptide repeat domain 27
211564_s_at,5.06E-02,5.77E-04,3.5749548,-0.35855,1.03287841,PDLIM4,PDZ and LIM domain 4
218352_at,5.07E-02,5.80E-04,-3.5731144,-0.36394,-0.35212354,RCBTB1,RCC1 and BTB domain containing protein 1
209894_at,5.07E-02,5.82E-04,3.5720042,-0.3672,0.43067824,LEPROT///LEPR,leptin receptor overlapping transcript///leptin receptor
213041_s_at,5.11E-02,5.92E-04,-3.5672458,-0.38114,-0.31025919,ATP5D,"ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit"
204046_at,5.11E-02,5.92E-04,-3.567237,-0.38116,-0.70284364,PLCB2,phospholipase C beta 2
216984_x_at,5.12E-02,5.96E-04,-3.5651654,-0.38723,-0.81857274,IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1,immunoglobulin lambda joining 3///immunoglobulin lambda variable 1-44///cytoskeleton associated protein 2///immunoglobulin lambda variable cluster///immunoglobulin lambda constant 1
206432_at,5.16E-02,6.04E-04,3.5609571,-0.39954,1.08136808,HAS2,hyaluronan synthase 2
219130_at,5.16E-02,6.04E-04,-3.5607216,-0.40023,-0.51293526,TRMT13,tRNA methyltransferase 13 homolog
214988_s_at,5.21E-02,6.12E-04,-3.5568564,-0.41152,-0.27250073,SON,SON DNA binding protein
219173_at,5.24E-02,6.21E-04,-3.5528269,-0.42329,-0.3781438,MYO15B,myosin XVB
202621_at,5.24E-02,6.23E-04,-3.5517781,-0.42635,-0.51519977,IRF3,interferon regulatory factor 3
206842_at,5.24E-02,6.29E-04,3.5488734,-0.43483,0.53110999,KCND1,potassium voltage-gated channel subfamily D member 1
220483_s_at,5.24E-02,6.30E-04,3.5484258,-0.43613,0.86626374,RNF19A,"ring finger protein 19A, RBR E3 ubiquitin protein ligase"
217236_x_at,5.24E-02,6.35E-04,-3.5456321,-0.44428,-0.46584693,IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH,immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
216829_at,5.24E-02,6.37E-04,-3.5448115,-0.44667,-1.00766813,IGK///IGKC,immunoglobulin kappa locus///immunoglobulin kappa constant
220202_s_at,5.24E-02,6.44E-04,3.5416906,-0.45576,0.34590412,RC3H2,ring finger and CCCH-type domains 2
219503_s_at,5.24E-02,6.46E-04,3.5408263,-0.45828,0.38834678,TMEM40,transmembrane protein 40
206843_at,5.24E-02,6.47E-04,-3.5402718,-0.4599,-0.56222898,CRYBA4,crystallin beta A4
204798_at,5.24E-02,6.48E-04,-3.5397596,-0.46139,-0.32810856,MYB,"MYB proto-oncogene, transcription factor"
211136_s_at,5.24E-02,6.50E-04,-3.5386068,-0.46474,-0.5633204,CLPTM1,"CLPTM1, transmembrane protein"
208690_s_at,5.24E-02,6.52E-04,3.5379896,-0.46654,0.41225987,PDLIM1,PDZ and LIM domain 1
212705_x_at,5.24E-02,6.52E-04,-3.5376914,-0.46741,-0.28083309,PNPLA2,patatin like phospholipase domain containing 2
214201_x_at,5.24E-02,6.53E-04,-3.5374111,-0.46822,-0.37683016,PRRC2A,proline rich coiled-coil 2A
207564_x_at,5.24E-02,6.54E-04,-3.5368455,-0.46987,-0.54281547,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase
214063_s_at,5.24E-02,6.57E-04,3.5356961,-0.47321,0.76876835,TF,transferrin
201694_s_at,5.24E-02,6.58E-04,3.5350041,-0.47522,0.6409906,EGR1,early growth response 1
202556_s_at,5.24E-02,6.60E-04,-3.5340261,-0.47807,-0.25689794,MCRS1,microspherule protein 1
201549_x_at,5.24E-02,6.60E-04,3.5339898,-0.47817,0.23350619,KDM5B,lysine demethylase 5B
202581_at,5.25E-02,6.66E-04,-3.5314459,-0.48557,-0.58811411,HSPA1B///HSPA1A,heat shock protein family A (Hsp70) member 1B///heat shock protein family A (Hsp70) member 1A
220588_at,5.25E-02,6.70E-04,-3.5294391,-0.4914,-0.80656547,BCAS4,breast carcinoma amplified sequence 4
202013_s_at,5.25E-02,6.71E-04,-3.5291901,-0.49212,-0.34101075,EXT2,exostosin glycosyltransferase 2
208206_s_at,5.25E-02,6.71E-04,-3.5290911,-0.49241,-0.55369409,RASGRP2,RAS guanyl releasing protein 2
AFFX-r2-Hs18SrRNA-5_at,5.28E-02,6.78E-04,-3.5262012,-0.50081,-0.8926114,,
204984_at,5.30E-02,6.85E-04,-3.52309,-0.50983,-0.75692139,GPC4,glypican 4
202258_s_at,5.30E-02,6.85E-04,-3.5230128,-0.51006,-0.46086337,N4BP2L2,NEDD4 binding protein 2 like 2
210137_s_at,5.33E-02,6.95E-04,-3.5183418,-0.5236,-0.28194277,DCTD,dCMP deaminase
212488_at,5.33E-02,6.97E-04,-3.5176715,-0.52555,-0.6069565,COL5A1,collagen type V alpha 1 chain
202664_at,5.33E-02,6.98E-04,3.5171688,-0.527,0.31742825,WIPF1,WAS/WASL interacting protein family member 1
211908_x_at,5.33E-02,6.99E-04,-3.5167912,-0.5281,-0.90517505,IGK,immunoglobulin kappa locus
218597_s_at,5.41E-02,7.12E-04,-3.5113673,-0.54381,-0.34808038,CISD1,CDGSH iron sulfur domain 1
212466_at,5.43E-02,7.17E-04,3.5089143,-0.5509,0.79227822,SPRED2,sprouty related EVH1 domain containing 2
213301_x_at,5.43E-02,7.20E-04,-3.5075742,-0.55478,-0.29508536,TRIM24,tripartite motif containing 24
202527_s_at,5.43E-02,7.22E-04,-3.5069372,-0.55662,-0.41366457,SMAD4,SMAD family member 4
208973_at,5.43E-02,7.25E-04,-3.5055052,-0.56076,-0.71523641,ERI3,ERI1 exoribonuclease family member 3
221251_x_at,5.43E-02,7.28E-04,-3.5043143,-0.5642,-0.60874009,INO80B-WBP1///INO80B,INO80B-WBP1 readthrough (NMD candidate)///INO80 complex subunit B
221247_s_at,5.43E-02,7.35E-04,-3.5015245,-0.57226,-0.38778903,RCC1L,RCC1 like
203828_s_at,5.43E-02,7.36E-04,-3.5011868,-0.57324,-1.1329728,IL32,interleukin 32
200667_at,5.43E-02,7.36E-04,3.501011,-0.57375,0.22585432,UBE2D3,ubiquitin conjugating enzyme E2 D3
217005_at,5.43E-02,7.36E-04,-3.5009887,-0.57381,-0.58013788,LDLR,low density lipoprotein receptor
200610_s_at,5.44E-02,7.40E-04,-3.4994584,-0.57823,-0.31692133,NCL,nucleolin
202979_s_at,5.47E-02,7.52E-04,-3.4944916,-0.59256,-0.51159272,CREBZF,CREB/ATF bZIP transcription factor
215629_s_at,5.47E-02,7.52E-04,3.4944005,-0.59283,0.58126251,MIR15A///DLEU2L///DLEU2,microRNA 15a///deleted in lymphocytic leukemia 2-like///deleted in lymphocytic leukemia 2 (non-protein coding)
217855_x_at,5.47E-02,7.53E-04,-3.49412,-0.59363,-0.31695283,SDF4,stromal cell derived factor 4
204482_at,5.47E-02,7.59E-04,3.4918446,-0.60019,0.82751124,CLDN5,claudin 5
200073_s_at,5.47E-02,7.62E-04,-3.4904287,-0.60428,-0.31095808,HNRNPD,heterogeneous nuclear ribonucleoprotein D
214100_x_at,5.47E-02,7.65E-04,-3.489282,-0.60758,-0.69493766,NSUN5P1,NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
208546_x_at,5.47E-02,7.65E-04,3.4891014,-0.6081,0.67055182,HIST1H2BH,"histone cluster 1, H2bh"
221919_at,5.47E-02,7.66E-04,-3.488916,-0.60863,-0.49034951,HNRNPA1,heterogeneous nuclear ribonucleoprotein A1
210085_s_at,5.47E-02,7.66E-04,-3.4888549,-0.60881,-0.67136659,ANXA9,annexin A9
36612_at,5.47E-02,7.69E-04,-3.4877107,-0.61211,-0.6996386,FAM168A,family with sequence similarity 168 member A
221267_s_at,5.48E-02,7.72E-04,-3.486405,-0.61586,-0.32585797,ABHD17A,abhydrolase domain containing 17A
202227_s_at,5.54E-02,7.83E-04,-3.4822914,-0.6277,-0.27524623,BRD8,bromodomain containing 8
205495_s_at,5.54E-02,7.85E-04,-3.4813089,-0.63053,-0.96695092,GNLY,granulysin
201108_s_at,5.56E-02,7.92E-04,3.4788279,-0.63766,0.90738303,THBS1,thrombospondin 1
221876_at,5.56E-02,7.98E-04,-3.4763957,-0.64465,-0.36725734,ZNF783,zinc finger family member 783
201732_s_at,5.56E-02,7.99E-04,3.4761519,-0.64535,0.59326653,CLCN3,chloride voltage-gated channel 3
213304_at,5.56E-02,7.99E-04,-3.4760897,-0.64553,-0.36680708,FAM179B,family with sequence similarity 179 member B
202657_s_at,5.67E-02,8.17E-04,3.4690028,-0.66588,0.28966014,SERTAD2,SERTA domain containing 2
214544_s_at,5.68E-02,8.20E-04,3.4679429,-0.66892,0.50504269,SNAP23,synaptosome associated protein 23
AFFX-HUMRGE/M10098_5_at,5.69E-02,8.25E-04,-3.466021,-0.67443,-0.54680743,,
208527_x_at,5.73E-02,8.33E-04,3.4630539,-0.68293,0.43812795,HIST1H2BE,"histone cluster 1, H2be"
218338_at,5.85E-02,8.53E-04,-3.4560973,-0.70285,-0.37974189,PHC1,polyhomeotic homolog 1
219304_s_at,5.85E-02,8.57E-04,-3.4545974,-0.70714,-0.35037034,PDGFD,platelet derived growth factor D
201661_s_at,5.85E-02,8.59E-04,3.4539274,-0.70905,0.7757675,ACSL3,acyl-CoA synthetase long-chain family member 3
202153_s_at,5.88E-02,8.65E-04,-3.4515457,-0.71586,-1.00969902,NUP62,nucleoporin 62
213717_at,5.91E-02,8.73E-04,3.4487222,-0.72393,0.575713,LDB3,LIM domain binding 3
218052_s_at,5.93E-02,8.78E-04,-3.447029,-0.72876,-0.27520209,ATP13A1,ATPase 13A1
209215_at,6.07E-02,9.02E-04,-3.4388105,-0.75221,-0.38926652,MFSD10,major facilitator superfamily domain containing 10
212375_at,6.12E-02,9.12E-04,-3.4354388,-0.76181,-0.24057126,EP400,E1A binding protein p400
32259_at,6.21E-02,9.30E-04,-3.4291523,-0.7797,-0.34624354,EZH1,enhancer of zeste 1 polycomb repressive complex 2 subunit
209457_at,6.21E-02,9.31E-04,3.4291131,-0.77982,0.43592283,DUSP5,dual specificity phosphatase 5
205516_x_at,6.33E-02,9.52E-04,-3.4221927,-0.79948,-0.27249291,CIZ1,CDKN1A interacting zinc finger protein 1
204960_at,6.34E-02,9.55E-04,-3.4209582,-0.80299,-0.7082537,PTPRCAP,"protein tyrosine phosphatase, receptor type C associated protein"
208033_s_at,6.34E-02,9.62E-04,-3.4187088,-0.80937,-0.73820168,ZFHX3,zinc finger homeobox 3
210915_x_at,6.34E-02,9.65E-04,-3.4177647,-0.81205,-0.40392872,TRBC1,T cell receptor beta constant 1
209350_s_at,6.34E-02,9.67E-04,-3.4173824,-0.81314,-0.21151929,GPS2,G protein pathway suppressor 2
216949_s_at,6.34E-02,9.68E-04,3.4168079,-0.81477,0.61071531,LOC101930075///PKD1,"polycystin-1-like///polycystin 1, transient receptor potential channel interacting"
55872_at,6.34E-02,9.70E-04,-3.4164002,-0.81592,-0.43857505,ZNF512B,zinc finger protein 512B
220212_s_at,6.38E-02,9.79E-04,-3.4135041,-0.82413,-0.6849877,THADA,"THADA, armadillo repeat containing"
221027_s_at,6.44E-02,9.92E-04,3.4093952,-0.83578,0.68793087,PLA2G12A,phospholipase A2 group XIIA
201232_s_at,6.49E-02,1.00E-03,-3.4062879,-0.84457,-0.32059216,PSMD13,"proteasome 26S subunit, non-ATPase 13"
211691_x_at,6.50E-02,1.01E-03,3.4047806,-0.84884,0.69768466,,
217250_s_at,6.50E-02,1.01E-03,-3.4039256,-0.85126,-0.73079409,CHD5,chromodomain helicase DNA binding protein 5
209240_at,6.50E-02,1.01E-03,-3.4022863,-0.85589,-0.43533565,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase
209331_s_at,6.50E-02,1.02E-03,3.4022296,-0.85605,0.31543892,MAX,MYC associated factor X
215410_at,6.51E-02,1.02E-03,3.3997055,-0.86319,0.73532308,PMS2P9///PMS2P6///LOC441259///PMS2P5///PMS2P4///PMS2P1,"PMS1 homolog 2, mismatch repair system component pseudogene 9///PMS1 homolog 2, mismatch repair system component pseudogene 6///PMS1 homolog 2, mismatch repair system component pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene 5///PMS1 homolog 2, mismatch repair system component pseudogene 4///PMS1 homolog 2, mismatch repair system component pseudogene 1"
213915_at,6.51E-02,1.02E-03,-3.3996807,-0.86326,-0.76121059,NKG7,natural killer cell granule protein 7
213947_s_at,6.51E-02,1.02E-03,-3.3992538,-0.86446,-0.39328522,NUP210,nucleoporin 210
212767_at,6.75E-02,1.07E-03,-3.3868412,-0.89949,-0.67833613,MTG1,mitochondrial ribosome associated GTPase 1
208639_x_at,6.84E-02,1.09E-03,-3.3813102,-0.91506,-0.3210362,PDIA6,protein disulfide isomerase family A member 6
214117_s_at,6.84E-02,1.09E-03,-3.3806084,-0.91704,-0.31343331,BTD,biotinidase
215214_at,6.84E-02,1.09E-03,-3.3802618,-0.91801,-0.56554848,IGLC1,immunoglobulin lambda constant 1
212957_s_at,6.88E-02,1.10E-03,-3.3772428,-0.92651,-0.86492492,LINC01278,long intergenic non-protein coding RNA 1278
209170_s_at,6.91E-02,1.11E-03,-3.374497,-0.93422,-0.59431109,GPM6B,glycoprotein M6B
205324_s_at,6.91E-02,1.11E-03,-3.3741998,-0.93506,-0.27765595,FTSJ1,FtsJ RNA methyltransferase homolog 1 (E. coli)
217902_s_at,6.94E-02,1.12E-03,-3.3704739,-0.94553,-0.37434209,HERC2,HECT and RLD domain containing E3 ubiquitin protein ligase 2
216145_at,6.94E-02,1.13E-03,3.3697385,-0.94759,0.63843356,,
201221_s_at,6.94E-02,1.13E-03,-3.3689617,-0.94977,-0.38285779,SNRNP70,small nuclear ribonucleoprotein U1 subunit 70
221989_at,6.94E-02,1.13E-03,-3.3687867,-0.95026,-0.41065661,SNORA70///RPL10,"small nucleolar RNA, H/ACA box 70///ribosomal protein L10"
218826_at,6.94E-02,1.13E-03,-3.3682003,-0.95191,-0.23765415,SLC35F2,solute carrier family 35 member F2
206073_at,6.94E-02,1.13E-03,-3.3677261,-0.95324,-0.69419389,COLQ,collagen like tail subunit of asymmetric acetylcholinesterase
219777_at,6.95E-02,1.14E-03,-3.3660861,-0.95784,-0.56007077,GIMAP6,"GTPase, IMAP family member 6"
204117_at,6.95E-02,1.14E-03,-3.3647776,-0.96151,-0.41472203,PREP,prolyl endopeptidase
218370_s_at,6.95E-02,1.15E-03,-3.3644139,-0.96253,-0.28625472,S100PBP,S100P binding protein
64064_at,6.95E-02,1.15E-03,-3.3638945,-0.96398,-0.40210147,GIMAP1-GIMAP5///GIMAP5,"GIMAP1-GIMAP5 readthrough///GTPase, IMAP family member 5"
210653_s_at,6.95E-02,1.15E-03,-3.3620618,-0.96912,-0.80416531,BCKDHB,branched chain keto acid dehydrogenase E1 subunit beta
217288_at,6.95E-02,1.16E-03,3.3618691,-0.96966,0.82302828,,
203249_at,6.95E-02,1.16E-03,-3.3609032,-0.97237,-0.81866481,EZH1,enhancer of zeste 1 polycomb repressive complex 2 subunit
221601_s_at,6.95E-02,1.16E-03,-3.3607102,-0.97291,-0.39515372,FCMR,Fc fragment of IgM receptor
216412_x_at,6.98E-02,1.17E-03,-3.3582791,-0.97972,-0.81315158,CKAP2///IGLC1,cytoskeleton associated protein 2///immunoglobulin lambda constant 1
216821_at,7.10E-02,1.19E-03,3.3515994,-0.99841,0.60828606,,
207847_s_at,7.10E-02,1.20E-03,3.3513329,-0.99915,0.34488396,MUC1,"mucin 1, cell surface associated"
201059_at,7.10E-02,1.20E-03,3.3504733,-1.00155,0.52971577,CTTN,cortactin
220192_x_at,7.11E-02,1.20E-03,-3.3490729,-1.00547,-0.71360475,SPDEF,SAM pointed domain containing ETS transcription factor
221548_s_at,7.14E-02,1.21E-03,-3.3469245,-1.01147,-0.33556576,ILKAP,ILK associated serine/threonine phosphatase
222369_at,7.14E-02,1.21E-03,-3.3463545,-1.01306,-0.42602741,NAA40,"N(alpha)-acetyltransferase 40, NatD catalytic subunit"
207844_at,7.20E-02,1.23E-03,-3.3426414,-1.02343,-0.77091477,IL13,interleukin 13
207182_at,7.20E-02,1.23E-03,-3.341977,-1.02528,-0.8904264,GABRA6,gamma-aminobutyric acid type A receptor alpha6 subunit
208675_s_at,7.27E-02,1.25E-03,-3.3380291,-1.03629,-0.28935873,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit
203668_at,7.28E-02,1.25E-03,-3.3369136,-1.0394,-0.28058028,MAN2C1,mannosidase alpha class 2C member 1
213441_x_at,7.28E-02,1.25E-03,-3.3361939,-1.0414,-0.7455347,SPDEF,SAM pointed domain containing ETS transcription factor
214308_s_at,7.31E-02,1.26E-03,3.33408,-1.04729,0.55787329,HGD,"homogentisate 1,2-dioxygenase"
215111_s_at,7.42E-02,1.29E-03,3.3284495,-1.06296,0.45353867,TSC22D1,TSC22 domain family member 1
222040_at,7.46E-02,1.30E-03,-3.3258352,-1.07023,-0.34808901,HNRNPA1,heterogeneous nuclear ribonucleoprotein A1
203073_at,7.47E-02,1.30E-03,-3.3247208,-1.07333,-0.19189269,COG2,component of oligomeric golgi complex 2
215804_at,7.48E-02,1.31E-03,3.322787,-1.0787,0.53677888,EPHA1,EPH receptor A1
205249_at,7.48E-02,1.31E-03,3.3225296,-1.07941,0.63655832,EGR2,early growth response 2
203804_s_at,7.58E-02,1.33E-03,-3.317802,-1.09254,-0.48911397,LUC7L3,LUC7 like 3 pre-mRNA splicing factor
204825_at,7.60E-02,1.34E-03,-3.3158412,-1.09798,-0.77916494,MELK,maternal embryonic leucine zipper kinase
203002_at,7.65E-02,1.35E-03,-3.3130498,-1.10571,-0.84499235,AMOTL2,angiomotin like 2
53202_at,7.72E-02,1.37E-03,3.3088176,-1.11744,0.80671415,C7orf25///PSMA2,chromosome 7 open reading frame 25///proteasome subunit alpha 2
209348_s_at,7.72E-02,1.37E-03,-3.3080355,-1.1196,-0.44887004,MAF,MAF bZIP transcription factor
205019_s_at,7.72E-02,1.38E-03,-3.3071343,-1.1221,-0.46606931,VIPR1,vasoactive intestinal peptide receptor 1
202039_at,7.72E-02,1.38E-03,-3.3069667,-1.12256,-0.27467797,MYO18A///TIAF1,myosin XVIIIA///TGFB1-induced anti-apoptotic factor 1
206090_s_at,7.79E-02,1.39E-03,-3.3034888,-1.13218,-0.36952077,TSNAX-DISC1///DISC1,TSNAX-DISC1 readthrough (NMD candidate)///disrupted in schizophrenia 1
204988_at,7.82E-02,1.40E-03,3.3015382,-1.13758,0.71152957,FGB,fibrinogen beta chain
221507_at,7.85E-02,1.41E-03,-3.2996323,-1.14284,-0.51969764,TNPO2,transportin 2
222091_at,7.88E-02,1.42E-03,3.2974351,-1.14891,0.37716254,HPCAL4,hippocalcin like 4
205336_at,7.89E-02,1.42E-03,3.296293,-1.15207,0.88427966,PVALB,parvalbumin
217895_at,7.89E-02,1.43E-03,-3.2952805,-1.15486,-0.3265162,PTCD3,pentatricopeptide repeat domain 3
216870_x_at,7.90E-02,1.44E-03,3.293459,-1.15989,0.44249644,DLEU2,deleted in lymphocytic leukemia 2 (non-protein coding)
202478_at,7.90E-02,1.44E-03,-3.29266,-1.16209,-0.43906368,TRIB2,tribbles pseudokinase 2
218995_s_at,7.90E-02,1.44E-03,3.2922448,-1.16324,0.82244277,EDN1,endothelin 1
212317_at,7.90E-02,1.44E-03,-3.2919905,-1.16394,-0.24477847,TNPO3,transportin 3
201755_at,7.91E-02,1.45E-03,-3.2905962,-1.16778,-0.68967036,MCM5,minichromosome maintenance complex component 5
207840_at,7.94E-02,1.46E-03,-3.2885785,-1.17335,-0.69698255,CD160,CD160 molecule
33132_at,7.99E-02,1.47E-03,-3.2859444,-1.1806,-0.68931703,MIR6849///MIR1234///MIR939///CPSF1,microRNA 6849///microRNA 1234///microRNA 939///cleavage and polyadenylation specific factor 1
204909_at,8.01E-02,1.48E-03,3.2844792,-1.18464,0.42300993,DDX6,DEAD-box helicase 6
37145_at,8.01E-02,1.49E-03,-3.2825662,-1.1899,-0.84187688,GNLY,granulysin
211619_s_at,8.01E-02,1.49E-03,3.2821529,-1.19104,0.61442084,ALPPL2///ALPP,"alkaline phosphatase, placental like 2///alkaline phosphatase, placental"
207722_s_at,8.01E-02,1.49E-03,-3.2812041,-1.19365,-0.64484001,BTBD2,BTB domain containing 2
203677_s_at,8.01E-02,1.49E-03,-3.281076,-1.194,-0.23905851,TARBP2,"TARBP2, RISC loading complex RNA binding subunit"
214807_at,8.01E-02,1.50E-03,3.2805926,-1.19533,0.60930076,PLXDC2,plexin domain containing 2
204850_s_at,8.13E-02,1.52E-03,-3.275257,-1.21,-0.46672637,DCX,doublecortin
216491_x_at,8.16E-02,1.53E-03,-3.2731873,-1.21569,-1.21993726,IGHM,immunoglobulin heavy constant mu
